acu,0.10107589672713631
house,0.04576887937795924
ratings,0.0687702364051418
edwards,0.13125591598176453
vacancy,0.2966993365490101
jones,0.11273868344815445
steiger,0.11865744425644803
mills,0.0977604202501377
johnson,0.07607538045216643
miller,0.07341483794370014
teague,0.11865744425644803
anderson,0.11140936630668184
smith,0.09368448226251654
wilson,0.0694909998397948
burke,0.11449120966652214
thompson,0.0977604202501377
davis,0.11273868344815445
hansen,0.08234028894020222
murphy,0.09214854552640137
collins,0.0800867319418495
price,0.03391435733944398
hicks,0.12961596069180384
brown,0.07023151265568978
ford,0.06480798034590192
rooney,0.11865744425644803
north,0.043722613925643125
carolina,0.0694909998397948
broyhill,0.09214854552640137
dakota,0.0694909998397948
stanton,0.10485134631682665
green,0.06606527806576387
south,0.04669561109359795
virginia,0.06189904347583798
