acu,0.11872406917155692
house,0.05376027101538069
ratings,0.08077773799969035
edwards,0.15417361559762816
burton,0.156748245181927
thomas,0.08338847127705454
lewis,0.09282502757762379
brown,0.08249415772255624
morrison,0.11737073831519464
nelson,0.09162692192737468
smith,0.2200841805532134
hansen,0.09671716478690419
washington,0.05714470704897619
crane,0.09282502757762379
martin,0.13744038289106203
evans,0.09162692192737468
hall,0.15990623876742763
ford,0.07612365945391653
williams,0.08077773799969035
north,0.05135672111900938
carolina,0.08162434901817166
jones,0.13242321547878458
andrews,0.0904723935409977
dakota,0.08162434901817166
south,0.05484881303057536
virginia,0.07270681297161921
