response,9.683539164092277
supreme,6.275124937986417
court,240.33192516410907
jurisdictional,49.40043953541018
statement,25.44498746990246
united,14.653872136044818
october,6.692523564405613
reno,9.145293988565063
et,22.666709345282868
al,20.252333465930754
appellants,18.546254720149896
american,17.599025202386297
appellees,148.37003776119917
appeal,11.695953474780598
district,154.81339922015866
library,15.934346292602822
association,24.970680914173343
bruce,5.847976737390299
ennis,12.364169813433264
jr,16.888734460380945
ann,7.568379267836522
kappler,12.364169813433264
donald,8.472349515322637
verrilli,12.364169813433264
john,4.313466431962965
morris,9.145293988565063
jenner,12.364169813433264
block,10.992390808925942
13th,9.591581091193483
street,5.43269800783381
washington,3.6001165440855
counsel,21.18087378830659
assocation,12.364169813433264
record,24.170196107251364
rule,4.795790545596741
respectfully,9.145293988565063
submit,6.948069411228843
government,133.88094373772023
century,4.4235859863290194
mass,2.583471556989756
media,2.09257293933274
characterized,7.086055154202746
limited,19.555322307466106
speakers,75.959846534357
information,7.448637660099137
essentially,10.228488553430552
communications,15.145247770662081
medium,23.70567265478745
internet,140.41131787933801
allow,13.13368422613609
individuals,10.62289752840188
engage,19.92430164690206
interactive,17.370173528072108
communication,63.041684285453236
national,4.134191585950125
global,7.262654373069208
public,5.166943113979512
enables,11.091534770785895
average,6.182084906716632
citizens,11.399521586165712
participate,6.583426297640934
discourse,9.591581091193483
publish,12.307930095110388
newspaper,12.016124305474744
electronic,6.008062152737372
world,14.715094189384452
communicate,11.954580988141236
audience,11.352568901754783
gain,6.182084906716632
access,67.01563297845348
vast,20.84420823368653
wide,16.031852260242037
act,74.86617736087285
cda,244.00668566632908
congress,27.15364124013556
attempt,7.060330530682609
regulate,7.969720658760824
speech,158.51058892810514
content,65.79302580457073
holding,11.399521586165712
hearings,8.472349515322637
regarding,24.539253069487252
protecting,14.788713027714525
children,69.75803749376149
inappropriate,22.86323497141266
material,64.17100916646244
online,74.4658563336544
developed,4.243283792340425
dial,12.307930095110388
porn,18.546254720149896
context,10.62289752840188
mode,10.629082731304118
precisely,13.717940982847594
evidence,47.275087925926094
including,5.629195506841619
extensive,23.391906949561196
stipulated,20.33389047219409
judge,37.504458029245356
preliminarily,18.546254720149896
enjoined,24.72833962686653
provisions,50.63989768957133
effectively,36.83758718926457
ban,21.581057455185338
indecent,154.5521226679158
patently,148.37003776119917
offensive,115.09897309432179
adults,68.1154134105287
app,157.5876511595042
unanimously,28.774743273580448
held,9.243535583234964
claim,9.139772072362446
violates,12.708524272983956
amendment,43.29372061068454
judgment,20.33389047219409
correct,18.546254720149896
constitutional,11.123550100217905
questions,3.783250931136481
application,12.046185820925967
principles,14.816045409242156
plenary,27.444688630783432
review,11.179821996322419
regardless,15.517999254890343
strength,10.228488553430552
decision,12.627284776865473
believe,14.431240203561513
affirmed,15.250417854145567
understand,8.342662575163429
impression,13.17097631246573
prefer,8.205286730073592
agree,7.568379267836522
appropriate,22.799043172331423
plainly,12.364169813433264
accordingly,20.33389047219409
oppose,8.205286730073592
request,6.372705266325282
particularly,3.92515440308105
argued,10.629082731304118
decided,6.275124937986417
example,10.965504300761788
argue,16.944699030645275
apparently,7.568379267836522
sections,18.085677746275476
criminalize,18.546254720149896
speaker,55.45767385392947
knows,23.909161976282473
recipients,18.085677746275476
age,33.17689489746765
ignores,10.977875452313373
findings,73.11817657889956
erroneous,12.364169813433264
complete,4.986410905205391
plaintiffs,37.09250944029979
consolidated,14.387371636790224
broad,9.012093229106057
diverse,7.969720658760824
spectrum,7.969720658760824
providers,77.95022393569913
service,10.297060728372287
users,24.372725526299856
appellee,18.546254720149896
include,4.077900360650198
profit,8.658744122136907
organizations,9.683539164092277
libraries,14.387371636790224
commercial,62.943004566599804
isps,9.591581091193483
services,14.749111120019649
provide,9.812886007702625
variety,4.795790545596741
discussions,6.697743125320831
constitutionally,54.889377261566864
protected,57.549486547160896
majority,15.591395809563132
minors,101.66945236097044
considered,9.874051360049295
contain,12.307930095110388
words,6.093181381574964
found,59.89294188869828
fcc,24.80119303970961
pacifica,30.91042453358316
foundation,11.399521586165712
issues,2.981474048974976
images,11.399521586165712
sexually,43.162114910370676
oriented,11.091534770785895
charge,25.490821065301127
available,41.31643589727416
free,7.884573603642702
listeners,16.466813178470062
outside,10.62289752840188
entirely,11.954580988141236
omits,12.364169813433264
factual,62.34527709275764
61a,18.546254720149896
fails,8.205286730073592
critical,2.772588722239781
comply,17.561301749954307
affirmative,7.969720658760824
defenses,34.91549832350327
nature,3.8671793293345456
shield,23.978952727983707
substantial,27.894022305662887
percentage,27.894022305662887
posted,46.55399776467103
abroad,15.23295345393741
deterred,21.955750904626747
parents,70.32630281586873
currently,11.989476363991853
software,26.855773452501516
provider,13.17097631246573
options,14.46854219702038
control,7.834821949376861
sites,16.888734460380945
legal,4.10990104334308
conclusions,9.875139446461402
bans,15.250417854145567
substantially,30.500835708291135
stated,18.920948169591306
shielding,18.546254720149896
restrictive,27.435881965695188
means,15.097132511870377
received,4.6638746100131465
methods,9.256757832151504
based,41.93070729134195
finding,12.950583710200766
posts,7.969720658760824
47a,12.364169813433264
concluded,58.192497205838784
simply,24.372725526299856
restrict,9.145293988565063
availability,21.702813295530568
specifically,12.72249373495123
ability,7.126267250838936
posting,13.717940982847594
message,23.866473291337954
