campus,0.022976820327001136
building,0.02378268160352049
dept,0.1752540653787188
c4,0.14845486911497915
administration,0.006732683367205917
d5,0.23328622289496725
annex,0.015061150728948805
e7,0.12724703066998214
office,0.027134027956441382
engr,0.021798497895341263
lab,0.038945347861937506
c5,0.19087054600497322
agriculture,0.022976820327001136
forbes,0.018829975046849697
c6,0.26509798056246275
agricultural,0.010930883818739762
sciences,0.0951246549810111
shantz,0.02120783844499702
alumni,0.015061150728948805
b4,0.09543527300248661
animal,0.01169638485240772
b6,0.14823162008031712
hall,0.10799842455347278
d7,0.05301959611249256
information,0.00365039826517968
b5,0.03765995009369939
arizona,0.02378268160352049
daily,0.008304922096134029
wildcat,0.018829975046849697
a7,0.02120783844499702
health,0.006489281185482814
center,0.06076730543812368
f2,0.08473488771082364
research,0.012400398441870809
museum,0.013670189809195238
art,0.00676441058110317
graduate,0.014532331930227509
studies,0.006457107486583673
d3,0.028244962570274548
students,0.00891446301290059
e5,0.07422743455748958
f6,0.04241567688999404
centennial,0.01743901412709613
f3,0.04241567688999404
d6,0.1802666267824747
bio,0.02111137237583257
east,0.010829575280330595
west,0.005809428943343025
b7,0.04241567688999404
bookstore,0.0261585211906442
ahsc,0.09414987523424849
main,0.010492024941638589
park,0.01754457727861158
student,0.03928042662592147
business,0.003995900754379785
public,0.00886268115605405
admin,0.013670189809195238
b3,0.035185620626387616
cancer,0.01169638485240772
f1,0.031811757667495534
ticket,0.015686610615034412
central,0.009526680444752834
facility,0.01045142604043733
c7,0.06362351533499107
heat,0.011917786297133522
refrig,0.02120783844499702
plant,0.015248074177607708
e1,0.06362351533499107
chemistry,0.01743901412709613
sci,0.019472673930968753
cherry,0.0261585211906442
avenue,0.014074248250555046
parking,0.03765995009369939
garage,0.047074937617124245
e6,0.07422743455748958
engineering,0.010030834884031387
community,0.005809428943343025
service,0.005887398929886957
computer,0.008304922096134029
e3,0.0523170423812884
house,0.005809428943343025
d4,0.031811757667495534
continuing,0.009901365491294348
education,0.008559938069200274
e2,0.031811757667495534
medical,0.008226055824351186
affairs,0.00891446301290059
music,0.004930198210474722
a6,0.031811757667495534
development,0.007007564362495343
services,0.00843288228703239
stadium,0.028244962570274548
f5,0.031811757667495534
faculty,0.02536657466160296
family,0.00668260172253644
resources,0.03999892461417793
physical,0.0303505041943672
science,0.011143078766125736
library,0.02733164029605973
water,0.007999784922835585
international,0.004990384521455545
management,0.012978562370965629
law,0.0037546777752461326
college,0.01885487274258309
c3,0.01743901412709613
life,0.010165382785071805
south,0.008890588046980055
north,0.008324545704539258
optical,0.015061150728948805
pharmacy,0.01743901412709613
shop,0.02339276970481544
stores,0.013670189809195238
temp,0.018829975046849697
residence,0.010930883818739762
social,0.005051645644611655
space,0.007719585845599677
ua,0.014532331930227509
visitor,0.0261585211906442
blvd,0.02120783844499702
ave,0.014074248250555046
