galeras,0.5298929920042827
volcano,0.4110677610511493
radar,0.30910424533583164
image,0.18958225655695798
volcanic,0.15682679217590534
scientific,0.08354252481986141
summit,0.103346729978717
green,0.06984043681237895
near,0.07587783948858486
red,0.07851707720661387
population,0.06429312211406588
shown,0.08246422973463721
kilometers,0.10563366448367517
miles,0.08704544830821377
imaging,0.0925041693585769
band,0.1880978942183124
north,0.046221049007108446
degrees,0.08704544830821377
represents,0.1880978942183124
horizontally,0.17077972840201766
transmitted,0.1488872016691895
received,0.09994017021456743
vertically,0.11385315226801176
