infowar,0.02580927229967631
com,0.006638577939700141
risks,0.5256649162711136
txt27,0.7023326387047562
jul,0.6129702171173124
48k,0.02157795778958685
text,0.4013683335902122
plain,0.627396187124319
24k,0.022178925432781774
27k,0.0887157017311271
30k,0.162645453173733
29k,0.14785950288521182
28k,0.05914380115408473
26k,0.04435785086556355
22k,0.023940560179489697
18k,0.016739234016044473
31k,0.036964875721302956
23k,0.015323998036609342
25k,0.029571900577042363
