status,0.07243037847831382
report,0.06481880967752846
mission,0.103701800084207
day,0.05766507760600408
hrs,0.38365831079611484
time,0.04420564575925947
interferometry,0.20712972551534667
data,0.0977964685167806
develop,0.09048661406786304
recorded,0.28559921765420837
position,0.0933670988809458
spare,0.19182915539805742
recorder,0.19182915539805742
tapes,0.27145984220358915
sir,0.17003949488879355
sar,0.12023972200613739
met,0.09048661406786304
landing,0.19182915539805742
include,0.07694151623868298
stowing,0.23328622289496725
kennedy,0.09702516958763802
kiluaea,0.23328622289496725
